Date,AAPL,AMZN,BAC,CSCO,DIS,GOOGL,HD,INTC,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PG,TSLA,UNH,V,XOM
2025-10-13,0.002389495931007751,-0.0023812722148668806,-0.001694653270088542,0.0006866580961269519,-0.0023340570205236276,-0.0014227420501111642,-0.005370791662107788,0.02215348377599665,0.0001321356424941078,0.0004699001264487412,-0.003155274984902462,-7.673699554605617e-05,0.003137560518583454,0.0015030836625874178,0.002964337156879754,-0.0030215342883297023,0.003615041657929369,0.0016409860242309505,0.0006834752605777261,3.343669394139659e-05
2025-10-14,0.002105406268328197,-0.0037834197433148586,-0.0005051323456327972,0.0016432154875503258,-0.0017573137468472055,-0.0010670894032767607,-0.004121248183318998,0.019008249818971222,-0.0008710726426931048,0.0009786827186939462,-0.004582804560467657,0.000489733627246619,0.0017438256985305768,-0.0007058734894628993,0.004071119495344655,-0.0028443549805035663,0.0014390488509817,0.002983637420523444,0.0012788256346845661,-0.0009812263627255013
2025-10-15,0.0022458720338834172,-0.00345376908728503,0.0009505694679282529,0.0016793160666168038,-0.0018919447416784363,0.00039409422986184104,-0.003518517600353643,0.021873379396202663,-0.0006875260578476205,5.6345556494080685e-05,-0.00374432663586452,0.0003798504432509897,0.0030006144349131792,0.0009210935122477559,0.0035172704347826212,-0.0041489133483781915,0.0016246540541095477,0.0028838265515238604,-1.4518735729973642e-05,-0.0015499679400752143
2025-10-16,0.0020991013731761986,-0.003624718545666572,-0.0015193079883652593,0.0006612545580488461,-0.0021770082598896014,-2.1198968385938156e-05,-0.003693240159120398,0.010070607612473071,-0.002094390183157735,0.000869065365871835,-0.004418168104537795,0.00035652087686665056,0.001804111670729719,0.0032603844553862173,0.004193750741131624,-0.0024708379142586836,0.0019471331303494044,0.0032574066528194947,-0.00034456281340802255,-0.0013947042423444133
2025-10-17,0.0014754241472290485,-0.0040121590838815835,-0.0008017262359849786,0.0017560655649830781,-0.0013386822064336335,-0.00018900519019225958,-0.0028967640636662793,0.011920566781991677,-0.0025059384311856116,0.0015204284464147067,-0.003957778668273876,-0.0003831929100469145,0.002069894005430367,-0.0022340009079877656,0.004168409565254378,-0.0014624148060354114,0.002072706197771773,0.0029683402821112314,0.000115821844423869,-0.00018449629903978803
2025-10-20,0.0012925816925094924,-0.002373195005208889,0.0002550973373814214,0.0024639925003231977,-0.0002284386298556984,0.0008824129028076166,-0.002836946383912353,0.014779213192428997,-0.0013276932481266768,0.0016860153059483295,-0.0020781765563111067,0.0002652626936781477,-5.250564706647531e-05,-0.007816448122927361,0.004403119689911967,-0.000325799625058204,0.002041641979081127,0.0033886151225785478,8.185679994322514e-05,0.0003749697642520922
2025-10-21,0.001715791247749654,0.00042868944776076055,-3.2658254918677135e-05,0.002668521577606037,0.0009542800277554109,-0.00013223414547069434,-0.0024462399622421803,0.013797115730538888,-0.0022471807176008716,0.0033393979382269957,-0.0013652787930596212,0.0008567807894740709,0.0009529259984301763,-0.006000702311823219,0.003944969830441092,-0.00025147721199080263,0.0024645604019583045,0.0025745730863977745,0.0013101549565154636,-0.00048204246188225387
2025-10-22,0.001310405539718945,-0.00037683492269812157,-0.00044026858788328015,0.0027889602515306145,-0.00010501654330961618,0.0010113548070535328,-0.0025543837262519574,0.009019321903325184,-0.002857430255842153,0.0032464330032150046,-0.0017038965167627928,0.0010446253124382688,0.001119172050048195,-0.005597626314645743,0.0038008711368249294,-3.398294326314444e-05,6.551952909505387e-05,0.0014511247252099624,0.0010467058638597038,0.00013752389170588742
2025-10-23,0.0006253598538291272,0.0008112518907370858,6.04577012260743e-05,0.002119357048038356,6.682558338489963e-05,0.0015606125930649195,-0.002777768694902316,0.006262368174765875,-0.002789107290998194,0.002985764955802067,-0.0008913137154619056,0.0013523404419469476,0.0014371527830629393,-0.0014620934797644092,0.004095540670646852,5.7872338075770637e-05,0.0033963436509906186,0.0021955439281992396,0.0016871860202765543,0.0002415509218656131
2025-10-24,0.0015239097494941013,0.001143251976501103,0.0004957628037354722,0.0028397674848488763,-0.0007427665321042276,0.0027593953361086886,-0.002887466587412957,0.0041983605173922965,-0.002203880235978328,0.00305626118610714,-0.0002498113379788558,0.0012084381975183633,0.0024218397303187476,0.0004705986891437586,0.003922914012198392,0.00038512557672457646,-0.00031184864622930687,0.0026940553184158,0.0015281596392600293,-0.0007178853078755043
2025-10-27,0.0028650656260290953,0.0012150197277448261,0.0007226509444600959,0.0030058703928863228,-0.0010245271407249013,0.005063007188561203,-0.0026686543991966518,0.007280751748269421,-0.0015279257765477283,0.0030255859910528647,0.0006174773716490611,0.0016568155429526777,0.0027988007717593077,0.0002534858620141245,0.004375370261878159,-0.00019850111433936113,0.0015248935701883347,0.0030142068598493,0.001178000153324288,0.0008000857881317713
2025-10-28,0.0028611003917676904,0.0023024239301843662,0.0013728720538480233,0.0033504969104539927,-0.001209656827524913,0.00492340792617319,-0.0024084788972451978,0.011145796386789059,-0.0012878244901139036,0.002884968545144212,0.0012654373857229838,0.002323743266927908,0.003989276155576055,0.00042098727792147517,0.0034567966212120604,-0.000359495368807311,0.0022530428560194604,0.0032509386348782534,0.0008664155136366535,0.001051132762740703
2025-10-29,0.0028301950405948627,0.0022900519125591268,0.0019805715153663806,0.002221150731072502,-0.0011642377079820077,0.00588044293597349,-0.0023996577569112055,0.0073552005729900505,-0.0005150758852989102,0.0012482423222823613,0.002440902663788763,0.002105877543020307,0.0053072055597216785,-0.001944975558442169,0.0011765952092450127,-0.0010653733445434132,0.0007000470361043121,0.0011065500785157833,-0.0008883085247264943,0.002005395716362657
2025-10-30,0.0028165250996539104,0.0002713769864072124,0.0026058045053871217,0.0036486935834114777,-7.998133213286684e-05,0.006977486103183911,-0.0019468077773285963,0.004035967831982934,0.0006366182559014721,0.002218249635185898,-0.0039032798182272897,0.0010299797448562909,0.003864373281967326,-0.00524880839948128,0.0019420282916579545,-0.0004242982651909144,0.0009334830963183494,-0.0011507169228398173,-6.866038341798441e-05,0.0015622333668852794
2025-10-31,0.002453708981588476,0.00571557451394239,0.0028433358806698728,0.0037711107285474887,0.00012159356928343468,0.006995156060793761,-0.0019478656643008075,0.004454340069758261,0.0005048918654682877,0.0017442223064985719,-0.0041286490339966396,0.00011784150796048109,0.004101975839988781,-0.0036784065307134462,0.0015632246122241956,-0.00023257313480179453,0.0035110819855491303,-0.0025293485990596997,-0.0012525704822599405,0.0005332919322167118
2025-11-03,0.0024673308256234873,0.00740125312235943,0.003193075400072165,0.003958733254384839,-0.00022486918397864874,0.006409780247962016,-0.0013859934907444194,0.004167508437340766,0.00011510503870088007,0.0014819410427034442,-0.005308062612025438,-0.0010418551090484673,0.005740290528192832,-0.005537011086248367,0.0015139433186126872,-0.00040321788576273555,0.002080114996155519,-0.0034682729924437328,-0.0017360097881473746,-0.00014400932975814352
2025-11-04,0.0026922120407594117,0.006280808459250398,0.0032736315966783226,0.0024702098654259264,-0.00041717554662500935,0.006253072240045699,-0.0004372849814113011,0.00024836105266741736,0.00033989154905016415,0.0014675813231941615,-0.0059424458409879696,-0.0008687628638969824,0.0038956220131164286,-0.006153743949140961,0.0008800859767746694,-0.001398406387881429,0.0017302353177261697,-0.004593166172225433,-0.0016809064612953283,-3.2609349968959477e-06
2025-11-05,0.002402713760067443,0.005681742512971067,0.002703104562426012,0.0013469468270251583,-0.00018215204446076494,0.007704645630229251,-0.0012529217461407338,0.001721463235689752,0.0013275395227995367,0.0018599146875836637,-0.00558836333277613,-0.001648808376293398,0.0019201294453318862,-0.006494828204956943,0.001558613067043857,-0.0012608574512836424,0.0030881742481169484,-0.005920868012427005,-0.0015687137822101571,-9.974578138904344e-05
2025-11-06,0.0031131215223229756,0.003691432523149524,0.003554026725415482,0.0008749047988570069,-0.0001705920007445405,0.008413622803252701,-0.0010961848906372363,-0.0002579389562701373,0.0013599849450182777,0.0020722619021671827,-0.008017201109558492,-0.0024072092329242346,-0.0008209241090114894,-0.009327507286229959,-0.0010033306577526212,-0.0011077451861174648,0.001698543836587557,-0.006562265911462079,-0.0014068543406429435,0.0007476687442787456
2025-11-07,0.0045982798195009665,0.006469551166653581,0.004614387839889567,0.0023396962101269957,0.0007534214157309316,0.008400899137119517,-0.0005629984415132016,0.002828546668648152,0.002245343492547347,0.0026462961621125714,-0.005870484829407707,-0.0013404247685571136,0.0016409520876993432,-0.009585111791700452,-0.0023749400735585844,-0.0005213870908994112,0.0023920698608724976,-0.004356587617964885,-0.0010579161674623195,0.0029008145423654597
2025-11-10,0.004338497949585446,0.0064307808280874516,0.004605330492575133,0.003410548438136479,0.0009361317496782873,0.008819785433386334,-0.0011363179903681186,0.002079614670683133,0.0014953047818012989,0.0028040185174328545,-0.005799501083506309,-0.0007189200652323646,0.003128971129224567,-0.011825627451645216,-0.0020939034025756254,-0.00029000533230071345,0.0015109976073639341,-0.005348927208088644,-0.0011810868990950296,0.0026455254211799617
2025-11-11,0.005396346019259662,0.007407784440236853,0.0035431845891911173,0.002257580059307701,0.0016907301739617132,0.008762107792805746,-0.0017225592068665584,0.003474341265287445,0.002251181839453359,0.0030454162862963595,-0.005677371075963528,-0.00040740715558847395,0.0038504877073465395,-0.01133464902282747,-0.0021213903739198624,0.00018852280419836553,0.001644921499512908,-0.0046132892839759465,-0.0013132285381824093,0.003283036840067233
2025-11-12,0.004756179675110828,0.006613712758424417,0.0018046303013282805,0.003200126328458025,0.002231493655333344,0.006835878702916032,-0.002212855910278572,0.0013545040884364867,0.0024124787848996353,0.00329406640953146,-0.007746132121846133,-0.00015197769673817586,0.004071698783476513,-0.014046665986538892,-0.0022338147248427975,0.0005933900582970053,-6.938975240063372e-05,-0.003009980980491961,-0.0008340338861279495,0.0028928861138641515
2025-11-13,0.005040106986890086,0.005513406335126064,0.002418576254063948,0.005821449972952103,-0.0008242599055766575,0.00533067982789639,-0.0025079385024701696,-0.0008410926654815298,0.0018763419357801015,0.0026062767660140706,-0.007292029774137737,-0.0007426273599096978,0.0017306690945380898,-0.017666345108576044,-0.0025151194217561735,-0.00016288576278126188,-0.0026561223194627335,-0.0033541755858059407,0.00024117227796476847,0.0036110472522566106
2025-11-14,0.003963213469818238,0.005238572096264871,0.001340013895295189,0.0054694241195202,-0.0020247429997677312,0.004577123349580442,-0.0038657065194378946,-0.0016148410292293025,0.00109210291710507,0.0020407999939312305,-0.0076678335280718326,-0.00025066359113712355,0.002228592562283033,-0.012988089621443483,-0.002569558148138118,-0.0008624885080054711,-0.003594067293973674,-0.004947271606689951,-0.0016279113425726299,0.0035376076640845134
2025-11-17,0.0010827151274542257,0.004043464284628951,-0.00047495610725121763,0.004957663845289051,-0.002659543062777303,0.0054930566588535625,-0.004079154373920879,-0.004227620903024398,-0.00024803483924878413,0.0017035323699055194,-0.009342613615066542,-0.000826800460191951,0.001448238933077478,-0.011233688039289619,-0.0018680102721735036,-0.0016738246372588416,-0.003953137907128662,-0.00626032010955051,-0.002643377077343628,0.002657864500457646
2025-11-18,0.000977933884198784,0.0005457630235842503,0.00018005791121979974,0.004644551650712004,-0.0034254462947499896,0.0065501443525915245,-0.007347098988289141,-0.0048012569641669445,0.0004636450111746793,5.45623320738653e-05,-0.00977653013998348,-0.002260758129938112,0.00044933597152541636,-0.010724232994218152,-0.0014003721678865267,-0.0011607686747233115,-0.004351228026963527,-0.007465019615424784,-0.003751326784996395,0.003227014395830502
2025-11-19,0.0020093250001587794,0.0014960116668180034,0.0009556014002252034,0.00534615076394288,-0.0036491944824108835,0.007804878255891512,-0.007394463860660378,-0.0020912482183128357,0.0016097695292946524,0.0002651844836892292,-0.01040261558926316,-0.003214319886030953,0.0021147959897095726,-0.009128840166794494,-0.001909323403585661,-0.001352037320494759,-0.003599718857308426,-0.007649977310786604,-0.003027230562124833,0.0016340783002031178
2025-11-20,0.001360652638048493,-0.00047046448148954645,-0.0006705823743291206,0.00374050562245985,-0.004568135608905827,0.006954992933024035,-0.007204884738622136,-0.005892462128860143,0.0007304569114781167,0.0009498079045975715,-0.010541938453983829,-0.004016312367288682,1.7148465312910587e-05,-0.013777703216962107,-0.0017559719733750811,-0.0009471343586301084,-0.005824071708467571,-0.007109809019586471,-0.0031680853908056307,0.0009398995338903094
2025-11-21,0.0017205907230868512,-0.0003586161748902972,-0.0009040213778653938,0.0039217766553799,-0.003201721759843068,0.00736733487970555,-0.005773446117800901,-0.004740947009513452,-0.0003314314688922848,0.0023359740827682217,-0.010406113759723496,-0.004968712479010951,-0.0015953850601433395,-0.017190870227839654,-0.0016904489607879713,-0.0004682869057864969,-0.004648410622198335,-0.006041213368978876,-0.0027231600532987453,0.0012198950001012787
2025-11-24,0.001396909264815832,0.0002923722183909072,-0.0009732175482140004,0.0034757480227108283,-0.004619183200620641,0.008725614806791644,-0.006572717939566297,-0.004517151333100622,-0.0009522082471593252,0.0018381894681105903,-0.009668046081079157,-0.005524949547239066,-0.001973513638700508,-0.016467913725749773,-0.0023303849379676224,-0.0015277016626048135,-0.003391922329978497,-0.006664983831309623,-0.0025852638508824357,0.000507534420660527
2025-11-25,0.0015518399739867072,0.0005391752831031826,-0.0003022022699914029,0.0026667461538959214,-0.003640122137543883,0.009822606575178416,-0.004482474797522418,-0.006977704813793295,-0.00031220501811967115,0.001780600604354382,-0.0078196134526409,-0.006201981183685923,-0.005760044651918217,-0.01717799635974015,-0.0012985064933231372,-0.0008920972450914333,-0.004096539499124058,-0.005786038170007457,-0.00165889850806632,0.00027050775928164625
2025-11-26,0.0015264290055796825,0.00019913931141056772,0.0004579540076576627,0.0033911493789574253,-0.0029506013388923224,0.007955848731240788,-0.0028564712729464647,-0.005381387791949105,0.0004289110785175354,0.003256437445023358,-0.008040026926633442,-0.005261960100377444,-0.0065687600961744416,-0.0141810298729319,0.000660364690597931,-0.00011409610781461521,-0.0033447812193604766,-0.0035504424292367278,-0.0009594673374570817,-0.00023319644402123308
